order_id,order_date,pharmacy_id,pharmacy_name,city,city_tier,distributor_id,distributor_name,sku_id,product_name,category,unit_price,order_qty,order_value,status,delivery_date,lead_time_days,month,year,quarter,is_anomaly,anomaly_type
ORD_003218,2025-02-03,PH_06,Jaipur Medicos - MI Road,Jaipur,2,DIST_04,Rajputana Health Distributors,SKU_006,Heavy Flow Pack,Heavy Flow,699,18,12582,delivered,2025-02-06,3,2,2025,1,0,
ORD_003219,2025-02-10,PH_06,Jaipur Medicos - MI Road,Jaipur,2,DIST_04,Rajputana Health Distributors,SKU_006,Heavy Flow Pack,Heavy Flow,699,100,69900,delivered,2025-02-14,3,2,2025,1,1,panic_bulk_order
ORD_003220,2025-02-17,PH_06,Jaipur Medicos - MI Road,Jaipur,2,DIST_04,Rajputana Health Distributors,SKU_006,Heavy Flow Pack,Heavy Flow,699,17,11883,delivered,2025-02-21,3,2,2025,1,0,
ORD_003221,2025-02-24,PH_06,Jaipur Medicos - MI Road,Jaipur,2,DIST_04,Rajputana Health Distributors,SKU_006,Heavy Flow Pack,Heavy Flow,699,21,14679,delivered,2025-02-27,3,2,2025,1,0,
ORD_003222,2025-03-03,PH_06,Jaipur Medicos - MI Road,Jaipur,2,DIST_04,Rajputana Health Distributors,SKU_006,Heavy Flow Pack,Heavy Flow,699,29,20271,delivered,2025-03-07,3,3,2025,1,0,
ORD_003223,2025-03-10,PH_06,Jaipur Medicos - MI Road,Jaipur,2,DIST_04,Rajputana Health Distributors,SKU_006,Heavy Flow Pack,Heavy Flow,699,25,17475,delivered,2025-03-14,3,3,2025,1,0,
ORD_003224,2025-03-17,PH_06,Jaipur Medicos - MI Road,Jaipur,2,DIST_04,Rajputana Health Distributors,SKU_006,Heavy Flow Pack,Heavy Flow,699,18,12582,delivered,2025-03-20,3,3,2025,1,0,
ORD_003225,2025-03-24,PH_06,Jaipur Medicos - MI Road,Jaipur,2,DIST_04,Rajputana Health Distributors,SKU_006,Heavy Flow Pack,Heavy Flow,699,18,12582,delivered,2025-03-27,3,3,2025,1,0,
ORD_003226,2025-03-31,PH_06,Jaipur Medicos - MI Road,Jaipur,2,DIST_04,Rajputana Health Distributors,SKU_006,Heavy Flow Pack,Heavy Flow,699,16,11184,delivered,2025-04-03,3,3,2025,1,0,
ORD_003227,2025-04-07,PH_06,Jaipur Medicos - MI Road,Jaipur,2,DIST_04,Rajputana Health Distributors,SKU_006,Heavy Flow Pack,Heavy Flow,699,85,59415,delivered,2025-04-10,3,4,2025,2,1,off_cycle_spike
ORD_003228,2025-04-14,PH_06,Jaipur Medicos - MI Road,Jaipur,2,DIST_04,Rajputana Health Distributors,SKU_006,Heavy Flow Pack,Heavy Flow,699,17,11883,delivered,2025-04-18,3,4,2025,2,0,
ORD_003229,2025-04-21,PH_06,Jaipur Medicos - MI Road,Jaipur,2,DIST_04,Rajputana Health Distributors,SKU_006,Heavy Flow Pack,Heavy Flow,699,15,10485,delivered,2025-04-25,3,4,2025,2,0,
ORD_003230,2025-04-28,PH_06,Jaipur Medicos - MI Road,Jaipur,2,DIST_04,Rajputana Health Distributors,SKU_006,Heavy Flow Pack,Heavy Flow,699,18,12582,delivered,2025-05-02,3,4,2025,2,0,
ORD_003231,2025-05-05,PH_06,Jaipur Medicos - MI Road,Jaipur,2,DIST_04,Rajputana Health Distributors,SKU_006,Heavy Flow Pack,Heavy Flow,699,19,13281,delivered,2025-05-09,3,5,2025,2,0,
ORD_003232,2025-05-12,PH_06,Jaipur Medicos - MI Road,Jaipur,2,DIST_04,Rajputana Health Distributors,SKU_006,Heavy Flow Pack,Heavy Flow,699,20,13980,delivered,2025-05-15,3,5,2025,2,0,
ORD_003233,2025-05-19,PH_06,Jaipur Medicos - MI Road,Jaipur,2,DIST_04,Rajputana Health Distributors,SKU_006,Heavy Flow Pack,Heavy Flow,699,17,11883,delivered,2025-05-22,3,5,2025,2,0,
ORD_003234,2025-05-26,PH_06,Jaipur Medicos - MI Road,Jaipur,2,DIST_04,Rajputana Health Distributors,SKU_006,Heavy Flow Pack,Heavy Flow,699,39,27261,delivered,2025-05-29,3,5,2025,2,0,
ORD_003235,2025-06-02,PH_06,Jaipur Medicos - MI Road,Jaipur,2,DIST_04,Rajputana Health Distributors,SKU_006,Heavy Flow Pack,Heavy Flow,699,26,18174,delivered,2025-06-06,3,6,2025,2,0,
ORD_003236,2025-06-09,PH_06,Jaipur Medicos - MI Road,Jaipur,2,DIST_04,Rajputana Health Distributors,SKU_006,Heavy Flow Pack,Heavy Flow,699,31,21669,delivered,2025-06-13,3,6,2025,2,0,
ORD_003237,2025-06-16,PH_06,Jaipur Medicos - MI Road,Jaipur,2,DIST_04,Rajputana Health Distributors,SKU_006,Heavy Flow Pack,Heavy Flow,699,21,14679,cancelled,,3,6,2025,2,0,
ORD_003238,2025-06-23,PH_06,Jaipur Medicos - MI Road,Jaipur,2,DIST_04,Rajputana Health Distributors,SKU_006,Heavy Flow Pack,Heavy Flow,699,21,14679,pending,,3,6,2025,2,0,
ORD_003239,2025-06-30,PH_06,Jaipur Medicos - MI Road,Jaipur,2,DIST_04,Rajputana Health Distributors,SKU_006,Heavy Flow Pack,Heavy Flow,699,19,13281,processing,,3,6,2025,2,0,
ORD_003240,2024-01-01,PH_06,Jaipur Medicos - MI Road,Jaipur,2,DIST_04,Rajputana Health Distributors,SKU_007,Super Pack with Wet Bag and Pouch,Super Pack,1100,16,17600,delivered,2024-01-05,3,1,2024,1,0,
ORD_003241,2024-01-08,PH_06,Jaipur Medicos - MI Road,Jaipur,2,DIST_04,Rajputana Health Distributors,SKU_007,Super Pack with Wet Bag and Pouch,Super Pack,1100,18,19800,delivered,2024-01-11,3,1,2024,1,0,
ORD_003242,2024-01-15,PH_06,Jaipur Medicos - MI Road,Jaipur,2,DIST_04,Rajputana Health Distributors,SKU_007,Super Pack with Wet Bag and Pouch,Super Pack,1100,170,187000,cancelled,,3,1,2024,1,1,repeat_excess
ORD_003243,2024-01-22,PH_06,Jaipur Medicos - MI Road,Jaipur,2,DIST_04,Rajputana Health Distributors,SKU_007,Super Pack with Wet Bag and Pouch,Super Pack,1100,13,14300,delivered,2024-01-25,3,1,2024,1,0,
ORD_003244,2024-01-29,PH_06,Jaipur Medicos - MI Road,Jaipur,2,DIST_04,Rajputana Health Distributors,SKU_007,Super Pack with Wet Bag and Pouch,Super Pack,1100,14,15400,delivered,2024-02-02,3,1,2024,1,0,
ORD_003245,2024-02-05,PH_06,Jaipur Medicos - MI Road,Jaipur,2,DIST_04,Rajputana Health Distributors,SKU_007,Super Pack with Wet Bag and Pouch,Super Pack,1100,13,14300,delivered,2024-02-08,3,2,2024,1,0,
ORD_003246,2024-02-12,PH_06,Jaipur Medicos - MI Road,Jaipur,2,DIST_04,Rajputana Health Distributors,SKU_007,Super Pack with Wet Bag and Pouch,Super Pack,1100,13,14300,delivered,2024-02-15,3,2,2024,1,0,
ORD_003247,2024-02-19,PH_06,Jaipur Medicos - MI Road,Jaipur,2,DIST_04,Rajputana Health Distributors,SKU_007,Super Pack with Wet Bag and Pouch,Super Pack,1100,13,14300,delivered,2024-02-22,3,2,2024,1,0,
ORD_003248,2024-02-26,PH_06,Jaipur Medicos - MI Road,Jaipur,2,DIST_04,Rajputana Health Distributors,SKU_007,Super Pack with Wet Bag and Pouch,Super Pack,1100,15,16500,delivered,2024-03-01,3,2,2024,1,0,
ORD_003249,2024-03-04,PH_06,Jaipur Medicos - MI Road,Jaipur,2,DIST_04,Rajputana Health Distributors,SKU_007,Super Pack with Wet Bag and Pouch,Super Pack,1100,18,19800,delivered,2024-03-07,3,3,2024,1,0,
ORD_003250,2024-03-11,PH_06,Jaipur Medicos - MI Road,Jaipur,2,DIST_04,Rajputana Health Distributors,SKU_007,Super Pack with Wet Bag and Pouch,Super Pack,1100,17,18700,delivered,2024-03-14,3,3,2024,1,0,
ORD_003251,2024-03-18,PH_06,Jaipur Medicos - MI Road,Jaipur,2,DIST_04,Rajputana Health Distributors,SKU_007,Super Pack with Wet Bag and Pouch,Super Pack,1100,14,15400,delivered,2024-03-22,3,3,2024,1,0,
ORD_003252,2024-03-25,PH_06,Jaipur Medicos - MI Road,Jaipur,2,DIST_04,Rajputana Health Distributors,SKU_007,Super Pack with Wet Bag and Pouch,Super Pack,1100,13,14300,delivered,2024-03-29,3,3,2024,1,0,
ORD_003253,2024-04-01,PH_06,Jaipur Medicos - MI Road,Jaipur,2,DIST_04,Rajputana Health Distributors,SKU_007,Super Pack with Wet Bag and Pouch,Super Pack,1100,12,13200,delivered,2024-04-04,3,4,2024,2,0,
ORD_003254,2024-04-08,PH_06,Jaipur Medicos - MI Road,Jaipur,2,DIST_04,Rajputana Health Distributors,SKU_007,Super Pack with Wet Bag and Pouch,Super Pack,1100,9,9900,delivered,2024-04-12,3,4,2024,2,0,
ORD_003255,2024-04-15,PH_06,Jaipur Medicos - MI Road,Jaipur,2,DIST_04,Rajputana Health Distributors,SKU_007,Super Pack with Wet Bag and Pouch,Super Pack,1100,11,12100,delivered,2024-04-19,3,4,2024,2,0,
ORD_003256,2024-04-22,PH_06,Jaipur Medicos - MI Road,Jaipur,2,DIST_04,Rajputana Health Distributors,SKU_007,Super Pack with Wet Bag and Pouch,Super Pack,1100,10,11000,delivered,2024-04-25,3,4,2024,2,0,
ORD_003257,2024-04-29,PH_06,Jaipur Medicos - MI Road,Jaipur,2,DIST_04,Rajputana Health Distributors,SKU_007,Super Pack with Wet Bag and Pouch,Super Pack,1100,13,14300,cancelled,,3,4,2024,2,0,
ORD_003258,2024-05-06,PH_06,Jaipur Medicos - MI Road,Jaipur,2,DIST_04,Rajputana Health Distributors,SKU_007,Super Pack with Wet Bag and Pouch,Super Pack,1100,12,13200,delivered,2024-05-10,3,5,2024,2,0,
ORD_003259,2024-05-13,PH_06,Jaipur Medicos - MI Road,Jaipur,2,DIST_04,Rajputana Health Distributors,SKU_007,Super Pack with Wet Bag and Pouch,Super Pack,1100,12,13200,delivered,2024-05-16,3,5,2024,2,0,
ORD_003260,2024-05-20,PH_06,Jaipur Medicos - MI Road,Jaipur,2,DIST_04,Rajputana Health Distributors,SKU_007,Super Pack with Wet Bag and Pouch,Super Pack,1100,13,14300,delivered,2024-05-23,3,5,2024,2,0,
ORD_003261,2024-05-27,PH_06,Jaipur Medicos - MI Road,Jaipur,2,DIST_04,Rajputana Health Distributors,SKU_007,Super Pack with Wet Bag and Pouch,Super Pack,1100,25,27500,delivered,2024-05-31,3,5,2024,2,0,
ORD_003262,2024-06-03,PH_06,Jaipur Medicos - MI Road,Jaipur,2,DIST_04,Rajputana Health Distributors,SKU_007,Super Pack with Wet Bag and Pouch,Super Pack,1100,20,22000,delivered,2024-06-06,3,6,2024,2,0,
ORD_003263,2024-06-10,PH_06,Jaipur Medicos - MI Road,Jaipur,2,DIST_04,Rajputana Health Distributors,SKU_007,Super Pack with Wet Bag and Pouch,Super Pack,1100,21,23100,delivered,2024-06-13,3,6,2024,2,0,
ORD_003264,2024-06-17,PH_06,Jaipur Medicos - MI Road,Jaipur,2,DIST_04,Rajputana Health Distributors,SKU_007,Super Pack with Wet Bag and Pouch,Super Pack,1100,14,15400,delivered,2024-06-21,3,6,2024,2,0,
ORD_003265,2024-06-24,PH_06,Jaipur Medicos - MI Road,Jaipur,2,DIST_04,Rajputana Health Distributors,SKU_007,Super Pack with Wet Bag and Pouch,Super Pack,1100,13,14300,delivered,2024-06-27,3,6,2024,2,0,
ORD_003266,2024-07-01,PH_06,Jaipur Medicos - MI Road,Jaipur,2,DIST_04,Rajputana Health Distributors,SKU_007,Super Pack with Wet Bag and Pouch,Super Pack,1100,11,12100,delivered,2024-07-04,3,7,2024,3,0,
ORD_003267,2024-07-08,PH_06,Jaipur Medicos - MI Road,Jaipur,2,DIST_04,Rajputana Health Distributors,SKU_007,Super Pack with Wet Bag and Pouch,Super Pack,1100,10,11000,delivered,2024-07-12,3,7,2024,3,0,
ORD_003268,2024-07-15,PH_06,Jaipur Medicos - MI Road,Jaipur,2,DIST_04,Rajputana Health Distributors,SKU_007,Super Pack with Wet Bag and Pouch,Super Pack,1100,10,11000,delivered,2024-07-18,3,7,2024,3,0,
ORD_003269,2024-07-22,PH_06,Jaipur Medicos - MI Road,Jaipur,2,DIST_04,Rajputana Health Distributors,SKU_007,Super Pack with Wet Bag and Pouch,Super Pack,1100,9,9900,delivered,2024-07-26,3,7,2024,3,0,
ORD_003270,2024-07-29,PH_06,Jaipur Medicos - MI Road,Jaipur,2,DIST_04,Rajputana Health Distributors,SKU_007,Super Pack with Wet Bag and Pouch,Super Pack,1100,12,13200,delivered,2024-08-01,3,7,2024,3,0,
ORD_003271,2024-08-05,PH_06,Jaipur Medicos - MI Road,Jaipur,2,DIST_04,Rajputana Health Distributors,SKU_007,Super Pack with Wet Bag and Pouch,Super Pack,1100,12,13200,delivered,2024-08-09,3,8,2024,3,0,
ORD_003272,2024-08-12,PH_06,Jaipur Medicos - MI Road,Jaipur,2,DIST_04,Rajputana Health Distributors,SKU_007,Super Pack with Wet Bag and Pouch,Super Pack,1100,10,11000,delivered,2024-08-15,3,8,2024,3,0,
ORD_003273,2024-08-19,PH_06,Jaipur Medicos - MI Road,Jaipur,2,DIST_04,Rajputana Health Distributors,SKU_007,Super Pack with Wet Bag and Pouch,Super Pack,1100,12,13200,delivered,2024-08-22,3,8,2024,3,0,
ORD_003274,2024-08-26,PH_06,Jaipur Medicos - MI Road,Jaipur,2,DIST_04,Rajputana Health Distributors,SKU_007,Super Pack with Wet Bag and Pouch,Super Pack,1100,10,11000,delivered,2024-08-29,3,8,2024,3,0,
ORD_003275,2024-09-02,PH_06,Jaipur Medicos - MI Road,Jaipur,2,DIST_04,Rajputana Health Distributors,SKU_007,Super Pack with Wet Bag and Pouch,Super Pack,1100,19,20900,delivered,2024-09-06,3,9,2024,3,0,
ORD_003276,2024-09-09,PH_06,Jaipur Medicos - MI Road,Jaipur,2,DIST_04,Rajputana Health Distributors,SKU_007,Super Pack with Wet Bag and Pouch,Super Pack,1100,20,22000,delivered,2024-09-13,3,9,2024,3,0,
ORD_003277,2024-09-16,PH_06,Jaipur Medicos - MI Road,Jaipur,2,DIST_04,Rajputana Health Distributors,SKU_007,Super Pack with Wet Bag and Pouch,Super Pack,1100,14,15400,delivered,2024-09-20,3,9,2024,3,0,
ORD_003278,2024-09-23,PH_06,Jaipur Medicos - MI Road,Jaipur,2,DIST_04,Rajputana Health Distributors,SKU_007,Super Pack with Wet Bag and Pouch,Super Pack,1100,14,15400,delivered,2024-09-26,3,9,2024,3,0,
ORD_003279,2024-09-30,PH_06,Jaipur Medicos - MI Road,Jaipur,2,DIST_04,Rajputana Health Distributors,SKU_007,Super Pack with Wet Bag and Pouch,Super Pack,1100,10,11000,delivered,2024-10-04,3,9,2024,3,0,
ORD_003280,2024-10-07,PH_06,Jaipur Medicos - MI Road,Jaipur,2,DIST_04,Rajputana Health Distributors,SKU_007,Super Pack with Wet Bag and Pouch,Super Pack,1100,15,16500,delivered,2024-10-11,3,10,2024,4,0,
ORD_003281,2024-10-14,PH_06,Jaipur Medicos - MI Road,Jaipur,2,DIST_04,Rajputana Health Distributors,SKU_007,Super Pack with Wet Bag and Pouch,Super Pack,1100,12,13200,delivered,2024-10-18,3,10,2024,4,0,
ORD_003282,2024-10-21,PH_06,Jaipur Medicos - MI Road,Jaipur,2,DIST_04,Rajputana Health Distributors,SKU_007,Super Pack with Wet Bag and Pouch,Super Pack,1100,13,14300,delivered,2024-10-25,3,10,2024,4,0,
ORD_003283,2024-10-28,PH_06,Jaipur Medicos - MI Road,Jaipur,2,DIST_04,Rajputana Health Distributors,SKU_007,Super Pack with Wet Bag and Pouch,Super Pack,1100,10,11000,delivered,2024-11-01,3,10,2024,4,0,
ORD_003284,2024-11-04,PH_06,Jaipur Medicos - MI Road,Jaipur,2,DIST_04,Rajputana Health Distributors,SKU_007,Super Pack with Wet Bag and Pouch,Super Pack,1100,13,14300,delivered,2024-11-07,3,11,2024,4,0,
ORD_003285,2024-11-11,PH_06,Jaipur Medicos - MI Road,Jaipur,2,DIST_04,Rajputana Health Distributors,SKU_007,Super Pack with Wet Bag and Pouch,Super Pack,1100,13,14300,delivered,2024-11-14,3,11,2024,4,0,
ORD_003286,2024-11-18,PH_06,Jaipur Medicos - MI Road,Jaipur,2,DIST_04,Rajputana Health Distributors,SKU_007,Super Pack with Wet Bag and Pouch,Super Pack,1100,12,13200,delivered,2024-11-21,3,11,2024,4,0,
ORD_003287,2024-11-25,PH_06,Jaipur Medicos - MI Road,Jaipur,2,DIST_04,Rajputana Health Distributors,SKU_007,Super Pack with Wet Bag and Pouch,Super Pack,1100,13,14300,delivered,2024-11-28,3,11,2024,4,0,
ORD_003288,2024-12-02,PH_06,Jaipur Medicos - MI Road,Jaipur,2,DIST_04,Rajputana Health Distributors,SKU_007,Super Pack with Wet Bag and Pouch,Super Pack,1100,17,18700,delivered,2024-12-05,3,12,2024,4,0,
ORD_003289,2024-12-09,PH_06,Jaipur Medicos - MI Road,Jaipur,2,DIST_04,Rajputana Health Distributors,SKU_007,Super Pack with Wet Bag and Pouch,Super Pack,1100,14,15400,delivered,2024-12-12,3,12,2024,4,0,
ORD_003290,2024-12-16,PH_06,Jaipur Medicos - MI Road,Jaipur,2,DIST_04,Rajputana Health Distributors,SKU_007,Super Pack with Wet Bag and Pouch,Super Pack,1100,12,13200,delivered,2024-12-20,3,12,2024,4,0,
ORD_003291,2024-12-23,PH_06,Jaipur Medicos - MI Road,Jaipur,2,DIST_04,Rajputana Health Distributors,SKU_007,Super Pack with Wet Bag and Pouch,Super Pack,1100,14,15400,delivered,2024-12-27,3,12,2024,4,0,
ORD_003292,2024-12-30,PH_06,Jaipur Medicos - MI Road,Jaipur,2,DIST_04,Rajputana Health Distributors,SKU_007,Super Pack with Wet Bag and Pouch,Super Pack,1100,13,14300,delivered,2025-01-03,3,12,2024,4,0,
ORD_003293,2025-01-06,PH_06,Jaipur Medicos - MI Road,Jaipur,2,DIST_04,Rajputana Health Distributors,SKU_007,Super Pack with Wet Bag and Pouch,Super Pack,1100,18,19800,delivered,2025-01-09,3,1,2025,1,0,
ORD_003294,2025-01-13,PH_06,Jaipur Medicos - MI Road,Jaipur,2,DIST_04,Rajputana Health Distributors,SKU_007,Super Pack with Wet Bag and Pouch,Super Pack,1100,17,18700,delivered,2025-01-16,3,1,2025,1,0,
ORD_003295,2025-01-20,PH_06,Jaipur Medicos - MI Road,Jaipur,2,DIST_04,Rajputana Health Distributors,SKU_007,Super Pack with Wet Bag and Pouch,Super Pack,1100,17,18700,delivered,2025-01-24,3,1,2025,1,0,
ORD_003296,2025-01-27,PH_06,Jaipur Medicos - MI Road,Jaipur,2,DIST_04,Rajputana Health Distributors,SKU_007,Super Pack with Wet Bag and Pouch,Super Pack,1100,12,13200,delivered,2025-01-31,3,1,2025,1,0,
ORD_003297,2025-02-03,PH_06,Jaipur Medicos - MI Road,Jaipur,2,DIST_04,Rajputana Health Distributors,SKU_007,Super Pack with Wet Bag and Pouch,Super Pack,1100,12,13200,delivered,2025-02-07,3,2,2025,1,0,
ORD_003298,2025-02-10,PH_06,Jaipur Medicos - MI Road,Jaipur,2,DIST_04,Rajputana Health Distributors,SKU_007,Super Pack with Wet Bag and Pouch,Super Pack,1100,12,13200,delivered,2025-02-13,3,2,2025,1,0,
ORD_003299,2025-02-17,PH_06,Jaipur Medicos - MI Road,Jaipur,2,DIST_04,Rajputana Health Distributors,SKU_007,Super Pack with Wet Bag and Pouch,Super Pack,1100,13,14300,delivered,2025-02-20,3,2,2025,1,0,
ORD_003300,2025-02-24,PH_06,Jaipur Medicos - MI Road,Jaipur,2,DIST_04,Rajputana Health Distributors,SKU_007,Super Pack with Wet Bag and Pouch,Super Pack,1100,12,13200,delivered,2025-02-27,3,2,2025,1,0,
ORD_003301,2025-03-03,PH_06,Jaipur Medicos - MI Road,Jaipur,2,DIST_04,Rajputana Health Distributors,SKU_007,Super Pack with Wet Bag and Pouch,Super Pack,1100,18,19800,delivered,2025-03-07,3,3,2025,1,0,
ORD_003302,2025-03-10,PH_06,Jaipur Medicos - MI Road,Jaipur,2,DIST_04,Rajputana Health Distributors,SKU_007,Super Pack with Wet Bag and Pouch,Super Pack,1100,19,20900,delivered,2025-03-13,3,3,2025,1,0,
ORD_003303,2025-03-17,PH_06,Jaipur Medicos - MI Road,Jaipur,2,DIST_04,Rajputana Health Distributors,SKU_007,Super Pack with Wet Bag and Pouch,Super Pack,1100,14,15400,delivered,2025-03-20,3,3,2025,1,0,
ORD_003304,2025-03-24,PH_06,Jaipur Medicos - MI Road,Jaipur,2,DIST_04,Rajputana Health Distributors,SKU_007,Super Pack with Wet Bag and Pouch,Super Pack,1100,13,14300,delivered,2025-03-28,3,3,2025,1,0,
ORD_003305,2025-03-31,PH_06,Jaipur Medicos - MI Road,Jaipur,2,DIST_04,Rajputana Health Distributors,SKU_007,Super Pack with Wet Bag and Pouch,Super Pack,1100,13,14300,cancelled,,3,3,2025,1,0,
ORD_003306,2025-04-07,PH_06,Jaipur Medicos - MI Road,Jaipur,2,DIST_04,Rajputana Health Distributors,SKU_007,Super Pack with Wet Bag and Pouch,Super Pack,1100,10,11000,delivered,2025-04-11,3,4,2025,2,0,
ORD_003307,2025-04-14,PH_06,Jaipur Medicos - MI Road,Jaipur,2,DIST_04,Rajputana Health Distributors,SKU_007,Super Pack with Wet Bag and Pouch,Super Pack,1100,11,12100,delivered,2025-04-17,3,4,2025,2,0,
ORD_003308,2025-04-21,PH_06,Jaipur Medicos - MI Road,Jaipur,2,DIST_04,Rajputana Health Distributors,SKU_007,Super Pack with Wet Bag and Pouch,Super Pack,1100,12,13200,delivered,2025-04-24,3,4,2025,2,0,
ORD_003309,2025-04-28,PH_06,Jaipur Medicos - MI Road,Jaipur,2,DIST_04,Rajputana Health Distributors,SKU_007,Super Pack with Wet Bag and Pouch,Super Pack,1100,12,13200,cancelled,,3,4,2025,2,0,
ORD_003310,2025-05-05,PH_06,Jaipur Medicos - MI Road,Jaipur,2,DIST_04,Rajputana Health Distributors,SKU_007,Super Pack with Wet Bag and Pouch,Super Pack,1100,120,132000,delivered,2025-05-08,3,5,2025,2,1,repeat_excess
ORD_003311,2025-05-12,PH_06,Jaipur Medicos - MI Road,Jaipur,2,DIST_04,Rajputana Health Distributors,SKU_007,Super Pack with Wet Bag and Pouch,Super Pack,1100,14,15400,delivered,2025-05-15,3,5,2025,2,0,
ORD_003312,2025-05-19,PH_06,Jaipur Medicos - MI Road,Jaipur,2,DIST_04,Rajputana Health Distributors,SKU_007,Super Pack with Wet Bag and Pouch,Super Pack,1100,11,12100,delivered,2025-05-22,3,5,2025,2,0,
ORD_003313,2025-05-26,PH_06,Jaipur Medicos - MI Road,Jaipur,2,DIST_04,Rajputana Health Distributors,SKU_007,Super Pack with Wet Bag and Pouch,Super Pack,1100,24,26400,delivered,2025-05-30,3,5,2025,2,0,
ORD_003314,2025-06-02,PH_06,Jaipur Medicos - MI Road,Jaipur,2,DIST_04,Rajputana Health Distributors,SKU_007,Super Pack with Wet Bag and Pouch,Super Pack,1100,21,23100,delivered,2025-06-06,3,6,2025,2,0,
ORD_003315,2025-06-09,PH_06,Jaipur Medicos - MI Road,Jaipur,2,DIST_04,Rajputana Health Distributors,SKU_007,Super Pack with Wet Bag and Pouch,Super Pack,1100,18,19800,delivered,2025-06-13,3,6,2025,2,0,
ORD_003316,2025-06-16,PH_06,Jaipur Medicos - MI Road,Jaipur,2,DIST_04,Rajputana Health Distributors,SKU_007,Super Pack with Wet Bag and Pouch,Super Pack,1100,13,14300,processing,,3,6,2025,2,0,
ORD_003317,2025-06-23,PH_06,Jaipur Medicos - MI Road,Jaipur,2,DIST_04,Rajputana Health Distributors,SKU_007,Super Pack with Wet Bag and Pouch,Super Pack,1100,12,13200,pending,,3,6,2025,2,0,
ORD_003318,2025-06-30,PH_06,Jaipur Medicos - MI Road,Jaipur,2,DIST_04,Rajputana Health Distributors,SKU_007,Super Pack with Wet Bag and Pouch,Super Pack,1100,14,15400,pending,,3,6,2025,2,0,
ORD_003319,2024-01-01,PH_07,Sanjeevani Pharmacy - Hazratganj,Lucknow,2,DIST_04,Rajputana Health Distributors,SKU_001,Starter Pack with Wet Bag,Starter,430,33,14190,delivered,2024-01-04,3,1,2024,1,0,
ORD_003320,2024-01-08,PH_07,Sanjeevani Pharmacy - Hazratganj,Lucknow,2,DIST_04,Rajputana Health Distributors,SKU_001,Starter Pack with Wet Bag,Starter,430,32,13760,delivered,2024-01-11,3,1,2024,1,0,
ORD_003321,2024-01-15,PH_07,Sanjeevani Pharmacy - Hazratganj,Lucknow,2,DIST_04,Rajputana Health Distributors,SKU_001,Starter Pack with Wet Bag,Starter,430,31,13330,delivered,2024-01-18,3,1,2024,1,0,
ORD_003322,2024-01-22,PH_07,Sanjeevani Pharmacy - Hazratganj,Lucknow,2,DIST_04,Rajputana Health Distributors,SKU_001,Starter Pack with Wet Bag,Starter,430,26,11180,delivered,2024-01-25,3,1,2024,1,0,
ORD_003323,2024-01-29,PH_07,Sanjeevani Pharmacy - Hazratganj,Lucknow,2,DIST_04,Rajputana Health Distributors,SKU_001,Starter Pack with Wet Bag,Starter,430,25,10750,delivered,2024-02-01,3,1,2024,1,0,
ORD_003324,2024-02-05,PH_07,Sanjeevani Pharmacy - Hazratganj,Lucknow,2,DIST_04,Rajputana Health Distributors,SKU_001,Starter Pack with Wet Bag,Starter,430,26,11180,delivered,2024-02-08,3,2,2024,1,0,
ORD_003325,2024-02-12,PH_07,Sanjeevani Pharmacy - Hazratganj,Lucknow,2,DIST_04,Rajputana Health Distributors,SKU_001,Starter Pack with Wet Bag,Starter,430,21,9030,delivered,2024-02-15,3,2,2024,1,0,
ORD_003326,2024-02-19,PH_07,Sanjeevani Pharmacy - Hazratganj,Lucknow,2,DIST_04,Rajputana Health Distributors,SKU_001,Starter Pack with Wet Bag,Starter,430,22,9460,cancelled,,3,2,2024,1,0,
ORD_003327,2024-02-26,PH_07,Sanjeevani Pharmacy - Hazratganj,Lucknow,2,DIST_04,Rajputana Health Distributors,SKU_001,Starter Pack with Wet Bag,Starter,430,26,11180,delivered,2024-02-29,3,2,2024,1,0,
ORD_003328,2024-03-04,PH_07,Sanjeevani Pharmacy - Hazratganj,Lucknow,2,DIST_04,Rajputana Health Distributors,SKU_001,Starter Pack with Wet Bag,Starter,430,36,15480,delivered,2024-03-07,3,3,2024,1,0,
ORD_003329,2024-03-11,PH_07,Sanjeevani Pharmacy - Hazratganj,Lucknow,2,DIST_04,Rajputana Health Distributors,SKU_001,Starter Pack with Wet Bag,Starter,430,32,13760,delivered,2024-03-14,3,3,2024,1,0,
ORD_003330,2024-03-18,PH_07,Sanjeevani Pharmacy - Hazratganj,Lucknow,2,DIST_04,Rajputana Health Distributors,SKU_001,Starter Pack with Wet Bag,Starter,430,22,9460,delivered,2024-03-21,3,3,2024,1,0,
ORD_003331,2024-03-25,PH_07,Sanjeevani Pharmacy - Hazratganj,Lucknow,2,DIST_04,Rajputana Health Distributors,SKU_001,Starter Pack with Wet Bag,Starter,430,20,8600,delivered,2024-03-29,3,3,2024,1,0,
ORD_003332,2024-04-01,PH_07,Sanjeevani Pharmacy - Hazratganj,Lucknow,2,DIST_04,Rajputana Health Distributors,SKU_001,Starter Pack with Wet Bag,Starter,430,22,9460,delivered,2024-04-05,3,4,2024,2,0,
ORD_003333,2024-04-08,PH_07,Sanjeevani Pharmacy - Hazratganj,Lucknow,2,DIST_04,Rajputana Health Distributors,SKU_001,Starter Pack with Wet Bag,Starter,430,23,9890,delivered,2024-04-12,3,4,2024,2,0,
