snapshot_id,snapshot_date,distributor_id,distributor_name,city,sku_id,product_name,category,current_stock,reorder_level,max_capacity,n_assigned_pharmacies,is_low_stock,is_out_of_stock,month,year
SNAP_001213,2024-07-08,DIST_03,Deccan Healthcare Network,Pune,SKU_002,Sampler Pack with Pads,Sampler,46,21,126,3,0,0,7,2024
SNAP_001214,2024-07-15,DIST_03,Deccan Healthcare Network,Pune,SKU_002,Sampler Pack with Pads,Sampler,33,21,126,3,0,0,7,2024
SNAP_001215,2024-07-22,DIST_03,Deccan Healthcare Network,Pune,SKU_002,Sampler Pack with Pads,Sampler,24,21,126,3,0,0,7,2024
SNAP_001216,2024-07-29,DIST_03,Deccan Healthcare Network,Pune,SKU_002,Sampler Pack with Pads,Sampler,38,21,126,3,0,0,7,2024
SNAP_001217,2024-08-05,DIST_03,Deccan Healthcare Network,Pune,SKU_002,Sampler Pack with Pads,Sampler,37,21,126,3,0,0,8,2024
SNAP_001218,2024-08-12,DIST_03,Deccan Healthcare Network,Pune,SKU_002,Sampler Pack with Pads,Sampler,29,21,126,3,0,0,8,2024
SNAP_001219,2024-08-19,DIST_03,Deccan Healthcare Network,Pune,SKU_002,Sampler Pack with Pads,Sampler,19,21,126,3,1,0,8,2024
SNAP_001220,2024-08-26,DIST_03,Deccan Healthcare Network,Pune,SKU_002,Sampler Pack with Pads,Sampler,42,21,126,3,0,0,8,2024
SNAP_001221,2024-09-02,DIST_03,Deccan Healthcare Network,Pune,SKU_002,Sampler Pack with Pads,Sampler,54,21,126,3,0,0,9,2024
SNAP_001222,2024-09-09,DIST_03,Deccan Healthcare Network,Pune,SKU_002,Sampler Pack with Pads,Sampler,65,21,126,3,0,0,9,2024
SNAP_001223,2024-09-16,DIST_03,Deccan Healthcare Network,Pune,SKU_002,Sampler Pack with Pads,Sampler,61,21,126,3,0,0,9,2024
SNAP_001224,2024-09-23,DIST_03,Deccan Healthcare Network,Pune,SKU_002,Sampler Pack with Pads,Sampler,38,21,126,3,0,0,9,2024
SNAP_001225,2024-09-30,DIST_03,Deccan Healthcare Network,Pune,SKU_002,Sampler Pack with Pads,Sampler,28,21,126,3,0,0,9,2024
SNAP_001226,2024-10-07,DIST_03,Deccan Healthcare Network,Pune,SKU_002,Sampler Pack with Pads,Sampler,47,21,126,3,0,0,10,2024
SNAP_001227,2024-10-14,DIST_03,Deccan Healthcare Network,Pune,SKU_002,Sampler Pack with Pads,Sampler,32,21,126,3,0,0,10,2024
SNAP_001228,2024-10-21,DIST_03,Deccan Healthcare Network,Pune,SKU_002,Sampler Pack with Pads,Sampler,38,21,126,3,0,0,10,2024
SNAP_001229,2024-10-28,DIST_03,Deccan Healthcare Network,Pune,SKU_002,Sampler Pack with Pads,Sampler,45,21,126,3,0,0,10,2024
SNAP_001230,2024-11-04,DIST_03,Deccan Healthcare Network,Pune,SKU_002,Sampler Pack with Pads,Sampler,34,21,126,3,0,0,11,2024
SNAP_001231,2024-11-11,DIST_03,Deccan Healthcare Network,Pune,SKU_002,Sampler Pack with Pads,Sampler,40,21,126,3,0,0,11,2024
SNAP_001232,2024-11-18,DIST_03,Deccan Healthcare Network,Pune,SKU_002,Sampler Pack with Pads,Sampler,30,21,126,3,0,0,11,2024
SNAP_001233,2024-11-25,DIST_03,Deccan Healthcare Network,Pune,SKU_002,Sampler Pack with Pads,Sampler,43,21,126,3,0,0,11,2024
SNAP_001234,2024-12-02,DIST_03,Deccan Healthcare Network,Pune,SKU_002,Sampler Pack with Pads,Sampler,57,21,126,3,0,0,12,2024
SNAP_001235,2024-12-09,DIST_03,Deccan Healthcare Network,Pune,SKU_002,Sampler Pack with Pads,Sampler,46,21,126,3,0,0,12,2024
SNAP_001236,2024-12-16,DIST_03,Deccan Healthcare Network,Pune,SKU_002,Sampler Pack with Pads,Sampler,28,21,126,3,0,0,12,2024
SNAP_001237,2024-12-23,DIST_03,Deccan Healthcare Network,Pune,SKU_002,Sampler Pack with Pads,Sampler,48,21,126,3,0,0,12,2024
SNAP_001238,2024-12-30,DIST_03,Deccan Healthcare Network,Pune,SKU_002,Sampler Pack with Pads,Sampler,44,21,126,3,0,0,12,2024
SNAP_001239,2025-01-06,DIST_03,Deccan Healthcare Network,Pune,SKU_002,Sampler Pack with Pads,Sampler,64,21,126,3,0,0,1,2025
SNAP_001240,2025-01-13,DIST_03,Deccan Healthcare Network,Pune,SKU_002,Sampler Pack with Pads,Sampler,67,21,126,3,0,0,1,2025
SNAP_001241,2025-01-20,DIST_03,Deccan Healthcare Network,Pune,SKU_002,Sampler Pack with Pads,Sampler,61,21,126,3,0,0,1,2025
SNAP_001242,2025-01-27,DIST_03,Deccan Healthcare Network,Pune,SKU_002,Sampler Pack with Pads,Sampler,44,21,126,3,0,0,1,2025
SNAP_001243,2025-02-03,DIST_03,Deccan Healthcare Network,Pune,SKU_002,Sampler Pack with Pads,Sampler,41,21,126,3,0,0,2,2025
SNAP_001244,2025-02-10,DIST_03,Deccan Healthcare Network,Pune,SKU_002,Sampler Pack with Pads,Sampler,47,21,126,3,0,0,2,2025
SNAP_001245,2025-02-17,DIST_03,Deccan Healthcare Network,Pune,SKU_002,Sampler Pack with Pads,Sampler,44,21,126,3,0,0,2,2025
SNAP_001246,2025-02-24,DIST_03,Deccan Healthcare Network,Pune,SKU_002,Sampler Pack with Pads,Sampler,32,21,126,3,0,0,2,2025
SNAP_001247,2025-03-03,DIST_03,Deccan Healthcare Network,Pune,SKU_002,Sampler Pack with Pads,Sampler,68,21,126,3,0,0,3,2025
SNAP_001248,2025-03-10,DIST_03,Deccan Healthcare Network,Pune,SKU_002,Sampler Pack with Pads,Sampler,66,21,126,3,0,0,3,2025
SNAP_001249,2025-03-17,DIST_03,Deccan Healthcare Network,Pune,SKU_002,Sampler Pack with Pads,Sampler,39,21,126,3,0,0,3,2025
SNAP_001250,2025-03-24,DIST_03,Deccan Healthcare Network,Pune,SKU_002,Sampler Pack with Pads,Sampler,42,21,126,3,0,0,3,2025
SNAP_001251,2025-03-31,DIST_03,Deccan Healthcare Network,Pune,SKU_002,Sampler Pack with Pads,Sampler,42,21,126,3,0,0,3,2025
SNAP_001252,2025-04-07,DIST_03,Deccan Healthcare Network,Pune,SKU_002,Sampler Pack with Pads,Sampler,28,21,126,3,0,0,4,2025
SNAP_001253,2025-04-14,DIST_03,Deccan Healthcare Network,Pune,SKU_002,Sampler Pack with Pads,Sampler,27,21,126,3,0,0,4,2025
SNAP_001254,2025-04-21,DIST_03,Deccan Healthcare Network,Pune,SKU_002,Sampler Pack with Pads,Sampler,31,21,126,3,0,0,4,2025
SNAP_001255,2025-04-28,DIST_03,Deccan Healthcare Network,Pune,SKU_002,Sampler Pack with Pads,Sampler,32,21,126,3,0,0,4,2025
SNAP_001256,2025-05-05,DIST_03,Deccan Healthcare Network,Pune,SKU_002,Sampler Pack with Pads,Sampler,48,21,126,3,0,0,5,2025
SNAP_001257,2025-05-12,DIST_03,Deccan Healthcare Network,Pune,SKU_002,Sampler Pack with Pads,Sampler,34,21,126,3,0,0,5,2025
SNAP_001258,2025-05-19,DIST_03,Deccan Healthcare Network,Pune,SKU_002,Sampler Pack with Pads,Sampler,50,21,126,3,0,0,5,2025
SNAP_001259,2025-05-26,DIST_03,Deccan Healthcare Network,Pune,SKU_002,Sampler Pack with Pads,Sampler,92,21,126,3,0,0,5,2025
SNAP_001260,2025-06-02,DIST_03,Deccan Healthcare Network,Pune,SKU_002,Sampler Pack with Pads,Sampler,75,21,126,3,0,0,6,2025
SNAP_001261,2025-06-09,DIST_03,Deccan Healthcare Network,Pune,SKU_002,Sampler Pack with Pads,Sampler,75,21,126,3,0,0,6,2025
SNAP_001262,2025-06-16,DIST_03,Deccan Healthcare Network,Pune,SKU_002,Sampler Pack with Pads,Sampler,58,21,126,3,0,0,6,2025
SNAP_001263,2025-06-23,DIST_03,Deccan Healthcare Network,Pune,SKU_002,Sampler Pack with Pads,Sampler,55,21,126,3,0,0,6,2025
SNAP_001264,2025-06-30,DIST_03,Deccan Healthcare Network,Pune,SKU_002,Sampler Pack with Pads,Sampler,42,21,126,3,0,0,6,2025
SNAP_001265,2024-01-01,DIST_03,Deccan Healthcare Network,Pune,SKU_003,Reusable Pantyliners for Daily Use,Pantyliner,86,30,180,3,0,0,1,2024
SNAP_001266,2024-01-08,DIST_03,Deccan Healthcare Network,Pune,SKU_003,Reusable Pantyliners for Daily Use,Pantyliner,71,30,180,3,0,0,1,2024
SNAP_001267,2024-01-15,DIST_03,Deccan Healthcare Network,Pune,SKU_003,Reusable Pantyliners for Daily Use,Pantyliner,67,30,180,3,0,0,1,2024
SNAP_001268,2024-01-22,DIST_03,Deccan Healthcare Network,Pune,SKU_003,Reusable Pantyliners for Daily Use,Pantyliner,75,30,180,3,0,0,1,2024
SNAP_001269,2024-01-29,DIST_03,Deccan Healthcare Network,Pune,SKU_003,Reusable Pantyliners for Daily Use,Pantyliner,54,30,180,3,0,0,1,2024
SNAP_001270,2024-02-05,DIST_03,Deccan Healthcare Network,Pune,SKU_003,Reusable Pantyliners for Daily Use,Pantyliner,56,30,180,3,0,0,2,2024
SNAP_001271,2024-02-12,DIST_03,Deccan Healthcare Network,Pune,SKU_003,Reusable Pantyliners for Daily Use,Pantyliner,54,30,180,3,0,0,2,2024
SNAP_001272,2024-02-19,DIST_03,Deccan Healthcare Network,Pune,SKU_003,Reusable Pantyliners for Daily Use,Pantyliner,44,30,180,3,0,0,2,2024
SNAP_001273,2024-02-26,DIST_03,Deccan Healthcare Network,Pune,SKU_003,Reusable Pantyliners for Daily Use,Pantyliner,51,30,180,3,0,0,2,2024
SNAP_001274,2024-03-04,DIST_03,Deccan Healthcare Network,Pune,SKU_003,Reusable Pantyliners for Daily Use,Pantyliner,77,30,180,3,0,0,3,2024
SNAP_001275,2024-03-11,DIST_03,Deccan Healthcare Network,Pune,SKU_003,Reusable Pantyliners for Daily Use,Pantyliner,67,30,180,3,0,0,3,2024
SNAP_001276,2024-03-18,DIST_03,Deccan Healthcare Network,Pune,SKU_003,Reusable Pantyliners for Daily Use,Pantyliner,57,30,180,3,0,0,3,2024
SNAP_001277,2024-03-25,DIST_03,Deccan Healthcare Network,Pune,SKU_003,Reusable Pantyliners for Daily Use,Pantyliner,29,30,180,3,1,0,3,2024
SNAP_001278,2024-04-01,DIST_03,Deccan Healthcare Network,Pune,SKU_003,Reusable Pantyliners for Daily Use,Pantyliner,49,30,180,3,0,0,4,2024
SNAP_001279,2024-04-08,DIST_03,Deccan Healthcare Network,Pune,SKU_003,Reusable Pantyliners for Daily Use,Pantyliner,80,30,180,3,0,0,4,2024
SNAP_001280,2024-04-15,DIST_03,Deccan Healthcare Network,Pune,SKU_003,Reusable Pantyliners for Daily Use,Pantyliner,69,30,180,3,0,0,4,2024
SNAP_001281,2024-04-22,DIST_03,Deccan Healthcare Network,Pune,SKU_003,Reusable Pantyliners for Daily Use,Pantyliner,50,30,180,3,0,0,4,2024
SNAP_001282,2024-04-29,DIST_03,Deccan Healthcare Network,Pune,SKU_003,Reusable Pantyliners for Daily Use,Pantyliner,49,30,180,3,0,0,4,2024
SNAP_001283,2024-05-06,DIST_03,Deccan Healthcare Network,Pune,SKU_003,Reusable Pantyliners for Daily Use,Pantyliner,42,30,180,3,0,0,5,2024
SNAP_001284,2024-05-13,DIST_03,Deccan Healthcare Network,Pune,SKU_003,Reusable Pantyliners for Daily Use,Pantyliner,75,30,180,3,0,0,5,2024
SNAP_001285,2024-05-20,DIST_03,Deccan Healthcare Network,Pune,SKU_003,Reusable Pantyliners for Daily Use,Pantyliner,66,30,180,3,0,0,5,2024
SNAP_001286,2024-05-27,DIST_03,Deccan Healthcare Network,Pune,SKU_003,Reusable Pantyliners for Daily Use,Pantyliner,71,30,180,3,0,0,5,2024
SNAP_001287,2024-06-03,DIST_03,Deccan Healthcare Network,Pune,SKU_003,Reusable Pantyliners for Daily Use,Pantyliner,59,30,180,3,0,0,6,2024
SNAP_001288,2024-06-10,DIST_03,Deccan Healthcare Network,Pune,SKU_003,Reusable Pantyliners for Daily Use,Pantyliner,62,30,180,3,0,0,6,2024
SNAP_001289,2024-06-17,DIST_03,Deccan Healthcare Network,Pune,SKU_003,Reusable Pantyliners for Daily Use,Pantyliner,53,30,180,3,0,0,6,2024
SNAP_001290,2024-06-24,DIST_03,Deccan Healthcare Network,Pune,SKU_003,Reusable Pantyliners for Daily Use,Pantyliner,49,30,180,3,0,0,6,2024
SNAP_001291,2024-07-01,DIST_03,Deccan Healthcare Network,Pune,SKU_003,Reusable Pantyliners for Daily Use,Pantyliner,57,30,180,3,0,0,7,2024
SNAP_001292,2024-07-08,DIST_03,Deccan Healthcare Network,Pune,SKU_003,Reusable Pantyliners for Daily Use,Pantyliner,38,30,180,3,0,0,7,2024
SNAP_001293,2024-07-15,DIST_03,Deccan Healthcare Network,Pune,SKU_003,Reusable Pantyliners for Daily Use,Pantyliner,36,30,180,3,0,0,7,2024
SNAP_001294,2024-07-22,DIST_03,Deccan Healthcare Network,Pune,SKU_003,Reusable Pantyliners for Daily Use,Pantyliner,35,30,180,3,0,0,7,2024
SNAP_001295,2024-07-29,DIST_03,Deccan Healthcare Network,Pune,SKU_003,Reusable Pantyliners for Daily Use,Pantyliner,41,30,180,3,0,0,7,2024
SNAP_001296,2024-08-05,DIST_03,Deccan Healthcare Network,Pune,SKU_003,Reusable Pantyliners for Daily Use,Pantyliner,49,30,180,3,0,0,8,2024
SNAP_001297,2024-08-12,DIST_03,Deccan Healthcare Network,Pune,SKU_003,Reusable Pantyliners for Daily Use,Pantyliner,44,30,180,3,0,0,8,2024
SNAP_001298,2024-08-19,DIST_03,Deccan Healthcare Network,Pune,SKU_003,Reusable Pantyliners for Daily Use,Pantyliner,61,30,180,3,0,0,8,2024
SNAP_001299,2024-08-26,DIST_03,Deccan Healthcare Network,Pune,SKU_003,Reusable Pantyliners for Daily Use,Pantyliner,59,30,180,3,0,0,8,2024
SNAP_001300,2024-09-02,DIST_03,Deccan Healthcare Network,Pune,SKU_003,Reusable Pantyliners for Daily Use,Pantyliner,76,30,180,3,0,0,9,2024
SNAP_001301,2024-09-09,DIST_03,Deccan Healthcare Network,Pune,SKU_003,Reusable Pantyliners for Daily Use,Pantyliner,73,30,180,3,0,0,9,2024
SNAP_001302,2024-09-16,DIST_03,Deccan Healthcare Network,Pune,SKU_003,Reusable Pantyliners for Daily Use,Pantyliner,42,30,180,3,0,0,9,2024
SNAP_001303,2024-09-23,DIST_03,Deccan Healthcare Network,Pune,SKU_003,Reusable Pantyliners for Daily Use,Pantyliner,61,30,180,3,0,0,9,2024
SNAP_001304,2024-09-30,DIST_03,Deccan Healthcare Network,Pune,SKU_003,Reusable Pantyliners for Daily Use,Pantyliner,71,30,180,3,0,0,9,2024
SNAP_001305,2024-10-07,DIST_03,Deccan Healthcare Network,Pune,SKU_003,Reusable Pantyliners for Daily Use,Pantyliner,57,30,180,3,0,0,10,2024
SNAP_001306,2024-10-14,DIST_03,Deccan Healthcare Network,Pune,SKU_003,Reusable Pantyliners for Daily Use,Pantyliner,60,30,180,3,0,0,10,2024
SNAP_001307,2024-10-21,DIST_03,Deccan Healthcare Network,Pune,SKU_003,Reusable Pantyliners for Daily Use,Pantyliner,45,30,180,3,0,0,10,2024
SNAP_001308,2024-10-28,DIST_03,Deccan Healthcare Network,Pune,SKU_003,Reusable Pantyliners for Daily Use,Pantyliner,47,30,180,3,0,0,10,2024
SNAP_001309,2024-11-04,DIST_03,Deccan Healthcare Network,Pune,SKU_003,Reusable Pantyliners for Daily Use,Pantyliner,97,30,180,3,0,0,11,2024
SNAP_001310,2024-11-11,DIST_03,Deccan Healthcare Network,Pune,SKU_003,Reusable Pantyliners for Daily Use,Pantyliner,45,30,180,3,0,0,11,2024
SNAP_001311,2024-11-18,DIST_03,Deccan Healthcare Network,Pune,SKU_003,Reusable Pantyliners for Daily Use,Pantyliner,80,30,180,3,0,0,11,2024
SNAP_001312,2024-11-25,DIST_03,Deccan Healthcare Network,Pune,SKU_003,Reusable Pantyliners for Daily Use,Pantyliner,69,30,180,3,0,0,11,2024
SNAP_001313,2024-12-02,DIST_03,Deccan Healthcare Network,Pune,SKU_003,Reusable Pantyliners for Daily Use,Pantyliner,57,30,180,3,0,0,12,2024
SNAP_001314,2024-12-09,DIST_03,Deccan Healthcare Network,Pune,SKU_003,Reusable Pantyliners for Daily Use,Pantyliner,63,30,180,3,0,0,12,2024
SNAP_001315,2024-12-16,DIST_03,Deccan Healthcare Network,Pune,SKU_003,Reusable Pantyliners for Daily Use,Pantyliner,23,30,180,3,1,0,12,2024
SNAP_001316,2024-12-23,DIST_03,Deccan Healthcare Network,Pune,SKU_003,Reusable Pantyliners for Daily Use,Pantyliner,46,30,180,3,0,0,12,2024
SNAP_001317,2024-12-30,DIST_03,Deccan Healthcare Network,Pune,SKU_003,Reusable Pantyliners for Daily Use,Pantyliner,45,30,180,3,0,0,12,2024
SNAP_001318,2025-01-06,DIST_03,Deccan Healthcare Network,Pune,SKU_003,Reusable Pantyliners for Daily Use,Pantyliner,56,30,180,3,0,0,1,2025
SNAP_001319,2025-01-13,DIST_03,Deccan Healthcare Network,Pune,SKU_003,Reusable Pantyliners for Daily Use,Pantyliner,81,30,180,3,0,0,1,2025
SNAP_001320,2025-01-20,DIST_03,Deccan Healthcare Network,Pune,SKU_003,Reusable Pantyliners for Daily Use,Pantyliner,85,30,180,3,0,0,1,2025
SNAP_001321,2025-01-27,DIST_03,Deccan Healthcare Network,Pune,SKU_003,Reusable Pantyliners for Daily Use,Pantyliner,61,30,180,3,0,0,1,2025
SNAP_001322,2025-02-03,DIST_03,Deccan Healthcare Network,Pune,SKU_003,Reusable Pantyliners for Daily Use,Pantyliner,47,30,180,3,0,0,2,2025
SNAP_001323,2025-02-10,DIST_03,Deccan Healthcare Network,Pune,SKU_003,Reusable Pantyliners for Daily Use,Pantyliner,58,30,180,3,0,0,2,2025
SNAP_001324,2025-02-17,DIST_03,Deccan Healthcare Network,Pune,SKU_003,Reusable Pantyliners for Daily Use,Pantyliner,46,30,180,3,0,0,2,2025
SNAP_001325,2025-02-24,DIST_03,Deccan Healthcare Network,Pune,SKU_003,Reusable Pantyliners for Daily Use,Pantyliner,59,30,180,3,0,0,2,2025
SNAP_001326,2025-03-03,DIST_03,Deccan Healthcare Network,Pune,SKU_003,Reusable Pantyliners for Daily Use,Pantyliner,91,30,180,3,0,0,3,2025
SNAP_001327,2025-03-10,DIST_03,Deccan Healthcare Network,Pune,SKU_003,Reusable Pantyliners for Daily Use,Pantyliner,68,30,180,3,0,0,3,2025
SNAP_001328,2025-03-17,DIST_03,Deccan Healthcare Network,Pune,SKU_003,Reusable Pantyliners for Daily Use,Pantyliner,70,30,180,3,0,0,3,2025
SNAP_001329,2025-03-24,DIST_03,Deccan Healthcare Network,Pune,SKU_003,Reusable Pantyliners for Daily Use,Pantyliner,55,30,180,3,0,0,3,2025
SNAP_001330,2025-03-31,DIST_03,Deccan Healthcare Network,Pune,SKU_003,Reusable Pantyliners for Daily Use,Pantyliner,70,30,180,3,0,0,3,2025
SNAP_001331,2025-04-07,DIST_03,Deccan Healthcare Network,Pune,SKU_003,Reusable Pantyliners for Daily Use,Pantyliner,41,30,180,3,0,0,4,2025
SNAP_001332,2025-04-14,DIST_03,Deccan Healthcare Network,Pune,SKU_003,Reusable Pantyliners for Daily Use,Pantyliner,36,30,180,3,0,0,4,2025
SNAP_001333,2025-04-21,DIST_03,Deccan Healthcare Network,Pune,SKU_003,Reusable Pantyliners for Daily Use,Pantyliner,69,30,180,3,0,0,4,2025
SNAP_001334,2025-04-28,DIST_03,Deccan Healthcare Network,Pune,SKU_003,Reusable Pantyliners for Daily Use,Pantyliner,51,30,180,3,0,0,4,2025
SNAP_001335,2025-05-05,DIST_03,Deccan Healthcare Network,Pune,SKU_003,Reusable Pantyliners for Daily Use,Pantyliner,46,30,180,3,0,0,5,2025
SNAP_001336,2025-05-12,DIST_03,Deccan Healthcare Network,Pune,SKU_003,Reusable Pantyliners for Daily Use,Pantyliner,75,30,180,3,0,0,5,2025
SNAP_001337,2025-05-19,DIST_03,Deccan Healthcare Network,Pune,SKU_003,Reusable Pantyliners for Daily Use,Pantyliner,54,30,180,3,0,0,5,2025
SNAP_001338,2025-05-26,DIST_03,Deccan Healthcare Network,Pune,SKU_003,Reusable Pantyliners for Daily Use,Pantyliner,105,30,180,3,0,0,5,2025
SNAP_001339,2025-06-02,DIST_03,Deccan Healthcare Network,Pune,SKU_003,Reusable Pantyliners for Daily Use,Pantyliner,55,30,180,3,0,0,6,2025
SNAP_001340,2025-06-09,DIST_03,Deccan Healthcare Network,Pune,SKU_003,Reusable Pantyliners for Daily Use,Pantyliner,72,30,180,3,0,0,6,2025
SNAP_001341,2025-06-16,DIST_03,Deccan Healthcare Network,Pune,SKU_003,Reusable Pantyliners for Daily Use,Pantyliner,48,30,180,3,0,0,6,2025
SNAP_001342,2025-06-23,DIST_03,Deccan Healthcare Network,Pune,SKU_003,Reusable Pantyliners for Daily Use,Pantyliner,74,30,180,3,0,0,6,2025
SNAP_001343,2025-06-30,DIST_03,Deccan Healthcare Network,Pune,SKU_003,Reusable Pantyliners for Daily Use,Pantyliner,60,30,180,3,0,0,6,2025
SNAP_001344,2024-01-01,DIST_03,Deccan Healthcare Network,Pune,SKU_004,Day Pads - Pack of 6,Day Pad,107,36,216,3,0,0,1,2024
SNAP_001345,2024-01-08,DIST_03,Deccan Healthcare Network,Pune,SKU_004,Day Pads - Pack of 6,Day Pad,87,36,216,3,0,0,1,2024
SNAP_001346,2024-01-15,DIST_03,Deccan Healthcare Network,Pune,SKU_004,Day Pads - Pack of 6,Day Pad,109,36,216,3,0,0,1,2024
SNAP_001347,2024-01-22,DIST_03,Deccan Healthcare Network,Pune,SKU_004,Day Pads - Pack of 6,Day Pad,69,36,216,3,0,0,1,2024
SNAP_001348,2024-01-29,DIST_03,Deccan Healthcare Network,Pune,SKU_004,Day Pads - Pack of 6,Day Pad,67,36,216,3,0,0,1,2024
SNAP_001349,2024-02-05,DIST_03,Deccan Healthcare Network,Pune,SKU_004,Day Pads - Pack of 6,Day Pad,72,36,216,3,0,0,2,2024
SNAP_001350,2024-02-12,DIST_03,Deccan Healthcare Network,Pune,SKU_004,Day Pads - Pack of 6,Day Pad,37,36,216,3,0,0,2,2024
SNAP_001351,2024-02-19,DIST_03,Deccan Healthcare Network,Pune,SKU_004,Day Pads - Pack of 6,Day Pad,51,36,216,3,0,0,2,2024
SNAP_001352,2024-02-26,DIST_03,Deccan Healthcare Network,Pune,SKU_004,Day Pads - Pack of 6,Day Pad,70,36,216,3,0,0,2,2024
SNAP_001353,2024-03-04,DIST_03,Deccan Healthcare Network,Pune,SKU_004,Day Pads - Pack of 6,Day Pad,114,36,216,3,0,0,3,2024
SNAP_001354,2024-03-11,DIST_03,Deccan Healthcare Network,Pune,SKU_004,Day Pads - Pack of 6,Day Pad,61,36,216,3,0,0,3,2024
SNAP_001355,2024-03-18,DIST_03,Deccan Healthcare Network,Pune,SKU_004,Day Pads - Pack of 6,Day Pad,89,36,216,3,0,0,3,2024
SNAP_001356,2024-03-25,DIST_03,Deccan Healthcare Network,Pune,SKU_004,Day Pads - Pack of 6,Day Pad,69,36,216,3,0,0,3,2024
SNAP_001357,2024-04-01,DIST_03,Deccan Healthcare Network,Pune,SKU_004,Day Pads - Pack of 6,Day Pad,37,36,216,3,0,0,4,2024
SNAP_001358,2024-04-08,DIST_03,Deccan Healthcare Network,Pune,SKU_004,Day Pads - Pack of 6,Day Pad,82,36,216,3,0,0,4,2024
SNAP_001359,2024-04-15,DIST_03,Deccan Healthcare Network,Pune,SKU_004,Day Pads - Pack of 6,Day Pad,77,36,216,3,0,0,4,2024
SNAP_001360,2024-04-22,DIST_03,Deccan Healthcare Network,Pune,SKU_004,Day Pads - Pack of 6,Day Pad,67,36,216,3,0,0,4,2024
SNAP_001361,2024-04-29,DIST_03,Deccan Healthcare Network,Pune,SKU_004,Day Pads - Pack of 6,Day Pad,54,36,216,3,0,0,4,2024
SNAP_001362,2024-05-06,DIST_03,Deccan Healthcare Network,Pune,SKU_004,Day Pads - Pack of 6,Day Pad,105,36,216,3,0,0,5,2024
SNAP_001363,2024-05-13,DIST_03,Deccan Healthcare Network,Pune,SKU_004,Day Pads - Pack of 6,Day Pad,68,36,216,3,0,0,5,2024
SNAP_001364,2024-05-20,DIST_03,Deccan Healthcare Network,Pune,SKU_004,Day Pads - Pack of 6,Day Pad,75,36,216,3,0,0,5,2024
SNAP_001365,2024-05-27,DIST_03,Deccan Healthcare Network,Pune,SKU_004,Day Pads - Pack of 6,Day Pad,120,36,216,3,0,0,5,2024
SNAP_001366,2024-06-03,DIST_03,Deccan Healthcare Network,Pune,SKU_004,Day Pads - Pack of 6,Day Pad,104,36,216,3,0,0,6,2024
SNAP_001367,2024-06-10,DIST_03,Deccan Healthcare Network,Pune,SKU_004,Day Pads - Pack of 6,Day Pad,122,36,216,3,0,0,6,2024
SNAP_001368,2024-06-17,DIST_03,Deccan Healthcare Network,Pune,SKU_004,Day Pads - Pack of 6,Day Pad,44,36,216,3,0,0,6,2024
SNAP_001369,2024-06-24,DIST_03,Deccan Healthcare Network,Pune,SKU_004,Day Pads - Pack of 6,Day Pad,75,36,216,3,0,0,6,2024
SNAP_001370,2024-07-01,DIST_03,Deccan Healthcare Network,Pune,SKU_004,Day Pads - Pack of 6,Day Pad,32,36,216,3,1,0,7,2024
SNAP_001371,2024-07-08,DIST_03,Deccan Healthcare Network,Pune,SKU_004,Day Pads - Pack of 6,Day Pad,49,36,216,3,0,0,7,2024
SNAP_001372,2024-07-15,DIST_03,Deccan Healthcare Network,Pune,SKU_004,Day Pads - Pack of 6,Day Pad,61,36,216,3,0,0,7,2024
SNAP_001373,2024-07-22,DIST_03,Deccan Healthcare Network,Pune,SKU_004,Day Pads - Pack of 6,Day Pad,54,36,216,3,0,0,7,2024
SNAP_001374,2024-07-29,DIST_03,Deccan Healthcare Network,Pune,SKU_004,Day Pads - Pack of 6,Day Pad,62,36,216,3,0,0,7,2024
SNAP_001375,2024-08-05,DIST_03,Deccan Healthcare Network,Pune,SKU_004,Day Pads - Pack of 6,Day Pad,52,36,216,3,0,0,8,2024
SNAP_001376,2024-08-12,DIST_03,Deccan Healthcare Network,Pune,SKU_004,Day Pads - Pack of 6,Day Pad,33,36,216,3,1,0,8,2024
SNAP_001377,2024-08-19,DIST_03,Deccan Healthcare Network,Pune,SKU_004,Day Pads - Pack of 6,Day Pad,69,36,216,3,0,0,8,2024
SNAP_001378,2024-08-26,DIST_03,Deccan Healthcare Network,Pune,SKU_004,Day Pads - Pack of 6,Day Pad,71,36,216,3,0,0,8,2024
SNAP_001379,2024-09-02,DIST_03,Deccan Healthcare Network,Pune,SKU_004,Day Pads - Pack of 6,Day Pad,73,36,216,3,0,0,9,2024
SNAP_001380,2024-09-09,DIST_03,Deccan Healthcare Network,Pune,SKU_004,Day Pads - Pack of 6,Day Pad,86,36,216,3,0,0,9,2024
SNAP_001381,2024-09-16,DIST_03,Deccan Healthcare Network,Pune,SKU_004,Day Pads - Pack of 6,Day Pad,38,36,216,3,0,0,9,2024
SNAP_001382,2024-09-23,DIST_03,Deccan Healthcare Network,Pune,SKU_004,Day Pads - Pack of 6,Day Pad,85,36,216,3,0,0,9,2024
SNAP_001383,2024-09-30,DIST_03,Deccan Healthcare Network,Pune,SKU_004,Day Pads - Pack of 6,Day Pad,73,36,216,3,0,0,9,2024
SNAP_001384,2024-10-07,DIST_03,Deccan Healthcare Network,Pune,SKU_004,Day Pads - Pack of 6,Day Pad,47,36,216,3,0,0,10,2024
